percent = 1,percent = 3,percent = 5
2.7467447165035113e-07,8.502946718526931e-06,3.027476036189671e-06
4.114033194383644e-07,6.408222324568679e-07,4.40479224879585e-05
3.2736701961351225e-08,1.6922978965264496e-05,5.2075584572593516e-05
5.3015559465852e-07,9.150646204839973e-06,1.1920340936150642e-05
8.109643784423598e-07,1.847468505575384e-05,5.039439482309991e-07
1.4961624150084013e-07,6.900198093019075e-07,2.687768978586171e-05
1.8160135725044665e-06,5.902659457027381e-06,9.245588852336175e-06
1.7288408264264702e-06,4.454175393336454e-06,2.427618417444813e-06
1.526113677798031e-06,6.715034098782263e-06,1.9500749002253266e-06
1.0488779055344179e-06,1.2081815563036867e-06,2.4775182134077154e-05
1.949592160023625e-07,2.9061146589975456e-06,2.3957013427056617e-05
1.2335567627186746e-06,2.097410539252513e-06,2.1969960005979485e-05
4.307900675887439e-06,2.89395012898474e-06,2.581665093255071e-05
3.210172749975397e-08,3.0557766466279227e-06,5.114059107832058e-06
7.639868093304557e-07,1.5123888679429948e-05,1.5084653077714829e-05
3.8939576026555087e-07,7.449618327213758e-07,3.4002015324348452e-06
2.5767685412158124e-07,9.07720983442968e-07,6.130520473451684e-05
1.8756495989208878e-07,1.7787583487512512e-05,1.881113998699185e-05
1.1143436040178067e-07,7.745264641873735e-07,1.9333368210655665e-06
2.194450264097645e-07,6.403157622167326e-07,2.841719635128802e-05
6.43182477767626e-08,2.6666529803920885e-06,4.732154453700996e-06
5.1215173243445135e-08,2.3850082978079625e-05,2.56620291660662e-06
7.790233058580661e-08,2.8478664891327455e-06,1.727964049159134e-05
1.3174313755497314e-06,4.858143176008416e-05,9.15931941160506e-06
2.984564725958621e-08,8.070611131277786e-06,2.2302859536310255e-05
2.7915650844206505e-08,6.63195432766889e-07,1.2404475972048757e-05
1.6492032559592946e-07,2.2327199529355388e-06,1.4358586816381771e-05
7.263816856080774e-08,3.7530024785731294e-07,1.5032438200320315e-05
6.523499468510048e-08,2.561819925054175e-06,8.313148979139505e-06
7.384098476903281e-08,1.86393735381747e-05,1.4615637355631603e-05
1.195683370973097e-07,2.7654727844716936e-06,0.00012143227838631289
2.1521986414142237e-07,1.28552952646285e-06,2.4120319596881386e-05
3.3992985059494175e-08,1.6443090112992303e-06,2.3274782252327002e-05
3.7860650459550116e-06,5.409529137417722e-07,6.93627697575513e-07
7.12870796171709e-07,2.1825875892313546e-06,4.986897537988071e-06
4.7421999722083096e-08,5.064655585057126e-06,7.473459772124651e-06
4.845534738391348e-07,1.4085139481395002e-05,3.1859588073167173e-06
1.8438122351296552e-06,2.0435135603825227e-06,1.621464025226576e-06
8.494112430280106e-07,3.63314883320052e-05,6.505362278542683e-07
5.735033584398458e-08,5.047590259104718e-07,1.7200500049999178e-05
3.9714530790770555e-08,3.5470596896473865e-06,2.216654955167841e-05
5.150722179493512e-07,1.2727111336130965e-05,4.788257443071383e-06
1.246804855857811e-06,1.2981152432435616e-06,3.913525466990933e-06
2.7878656585387587e-07,1.7235028312188585e-05,1.6062535486720283e-06
1.0182478033413832e-06,1.5332329361538854e-05,9.921021010818567e-07
1.397681310763039e-06,1.3100843424111602e-05,5.920188110693998e-05
1.9441297241282725e-06,2.6429221807591445e-06,8.253564027641524e-05
1.4341234846503254e-06,5.495886266123331e-07,3.559789375888561e-05
1.9138019867057747e-07,5.741779998403331e-07,1.448564198765624e-06
1.719625520948619e-07,2.752497187650093e-06,3.329480942284156e-05
7.946934557234299e-07,1.5136572393378623e-05,8.922186303865524e-07
8.792155176580572e-07,2.5624426974468433e-06,5.137236140320916e-06
5.513085692886985e-08,2.866032158215942e-07,5.3237448402967526e-05
1.911067855229818e-06,2.5882647372535506e-06,1.7494661912465696e-06
3.126434519061646e-06,1.8599755909769648e-06,4.533731866891549e-05
5.158266169516853e-08,2.1673142690209683e-06,4.992577468571357e-05
1.4241860508006849e-07,1.1436040924317905e-06,1.8090351452713298e-05
2.3288147905252215e-08,1.4302554325444541e-05,6.424256934966066e-05
6.66885562029484e-07,6.748341423182757e-07,0.00011150015353350987
2.743926233546329e-07,6.157083046460856e-07,1.5868166626959746e-05
1.6873399353679973e-07,5.6246104627622775e-06,5.3309075951991116e-05
